,Seniority,Time,Age,Records,Expenses,Income,Assets,Debt,Amount,Price,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
3513,2,60,32,2,60,,0.0,0.0,1100,1480,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
3515,10,60,47,1,35,229.0,7000.0,0.0,2550,3500,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
3522,0,60,24,1,35,53.0,0.0,0.0,1200,1497,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
3528,29,60,52,1,45,175.0,2500.0,0.0,1186,1286,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
3533,5,48,23,1,35,92.0,0.0,0.0,1200,1200,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
3534,1,36,41,2,35,,15000.0,0.0,1500,2500,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
3548,6,48,37,1,55,200.0,0.0,0.0,1450,1650,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
3554,0,6,22,2,35,115.0,1000.0,0.0,250,800,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
3563,4,60,53,1,37,22.0,20000.0,0.0,1300,1498,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
3565,1,36,28,2,47,122.0,0.0,0.0,950,1100,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
3568,3,60,27,2,35,117.0,0.0,0.0,1500,2190,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
3578,11,60,48,1,75,225.0,0.0,0.0,1300,1550,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
3580,1,36,37,1,75,145.0,0.0,0.0,1100,1871,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
3581,1,48,36,1,60,45.0,0.0,0.0,1200,1401,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
3588,4,60,37,2,79,436.0,0.0,0.0,1500,1550,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
3629,2,60,22,2,35,110.0,0.0,0.0,1360,1435,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
3636,7,60,36,2,60,300.0,7000.0,0.0,2000,2485,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
3637,14,60,41,1,54,92.0,0.0,0.0,1450,1482,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
3640,11,60,38,1,82,71.0,0.0,0.0,900,977,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
3649,11,48,36,2,35,81.0,5000.0,2000.0,570,1177,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
3652,0,60,32,1,35,73.0,,0.0,1580,1785,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
3656,0,60,42,2,35,130.0,7000.0,3000.0,950,950,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
3661,5,60,39,2,75,72.0,,0.0,1000,1042,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
3666,26,60,41,2,35,201.0,4700.0,3100.0,2400,2700,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
3674,5,24,25,1,60,,0.0,0.0,500,750,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
3682,0,60,33,1,54,85.0,0.0,0.0,1300,1797,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
3685,3,60,22,1,60,150.0,0.0,0.0,950,1945,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
3693,5,60,31,2,69,88.0,0.0,0.0,1200,1200,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
3694,15,60,46,2,35,244.0,8000.0,0.0,2250,2758,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
3697,18,24,35,1,96,63.0,0.0,0.0,600,888,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
3701,0,60,36,1,35,130.0,0.0,0.0,1600,1678,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
3712,1,48,18,1,45,95.0,4000.0,0.0,600,1472,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
3720,2,36,26,1,35,66.0,0.0,0.0,750,865,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
3723,5,48,39,2,60,66.0,10000.0,0.0,875,875,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
3730,14,36,33,1,35,,4000.0,1500.0,700,1700,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
3734,25,60,56,2,90,85.0,3500.0,0.0,800,975,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
3743,1,60,28,1,53,179.0,0.0,0.0,1825,2275,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
3744,2,24,20,1,35,107.0,54000.0,0.0,2000,2600,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
3747,3,60,26,1,53,80.0,0.0,0.0,950,989,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
3751,3,48,38,1,60,67.0,0.0,0.0,1000,1045,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
3752,1,36,36,1,45,25.0,3000.0,2000.0,1100,1332,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
3755,0,48,25,1,60,150.0,0.0,0.0,1350,1450,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
3763,1,60,28,2,45,,4000.0,0.0,1500,1661,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
3765,1,36,26,1,42,70.0,0.0,0.0,590,590,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
3766,0,48,23,1,42,72.0,0.0,0.0,700,875,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
3773,3,36,38,2,35,,12500.0,0.0,3000,4800,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
3775,2,48,56,1,51,157.0,11000.0,4500.0,1000,2008,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
3777,7,60,33,1,35,70.0,0.0,0.0,1300,1438,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
3781,7,60,28,2,60,148.0,8000.0,0.0,920,1021,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
3786,2,60,24,1,35,120.0,3000.0,0.0,1400,1513,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
3811,1,60,24,2,42,70.0,0.0,0.0,1700,1761,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
3815,6,48,26,2,35,90.0,5000.0,0.0,1390,1594,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
3818,0,60,27,1,75,210.0,7000.0,4800.0,1250,1315,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
3825,0,60,19,1,35,,0.0,0.0,900,1158,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
3827,9,60,30,2,60,109.0,0.0,0.0,1250,1560,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
3834,3,36,39,1,90,150.0,0.0,0.0,300,700,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
3836,0,36,31,1,35,202.0,6000.0,0.0,1300,1663,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
3838,2,48,37,2,75,115.0,2000.0,0.0,850,1194,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
3843,14,60,38,1,71,108.0,0.0,0.0,1400,1693,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
3845,6,60,30,1,60,133.0,0.0,0.0,1300,1388,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
3857,0,36,19,1,35,,0.0,0.0,400,495,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
3858,1,60,21,1,45,,0.0,0.0,1100,1480,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
3861,0,48,20,2,56,105.0,0.0,0.0,1100,1289,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
3870,0,36,31,2,45,120.0,3000.0,150.0,700,850,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
3875,17,36,60,1,60,78.0,2500.0,0.0,650,800,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
3885,12,60,37,1,60,98.0,9000.0,200.0,800,1012,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
3909,0,36,22,1,35,103.0,4500.0,0.0,1050,1485,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
3911,0,60,43,1,45,117.0,2000.0,250.0,1600,1967,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
3912,0,60,25,2,47,120.0,0.0,0.0,1200,1460,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
3913,0,36,18,2,38,33.0,0.0,0.0,300,350,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
3914,0,36,35,1,35,,0.0,0.0,875,950,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
3919,0,36,22,1,42,65.0,0.0,0.0,430,550,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
3923,1,60,22,1,35,78.0,3500.0,0.0,2275,2300,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
3926,1,60,40,2,60,155.0,2500.0,0.0,1650,1650,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
3927,3,36,45,2,60,87.0,3500.0,0.0,650,650,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
3932,3,36,40,2,60,,4500.0,0.0,575,775,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
3938,0,60,60,1,55,100.0,8000.0,0.0,2500,2500,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3941,3,60,30,2,45,120.0,4000.0,0.0,1500,1621,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
3942,0,18,19,1,35,91.0,0.0,0.0,650,650,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
3945,0,60,39,2,45,,10000.0,0.0,1500,1699,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
3947,8,36,39,1,35,,0.0,0.0,450,550,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
3952,2,60,35,1,35,51.0,4000.0,0.0,1400,1628,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
3954,3,60,34,2,35,80.0,0.0,0.0,1100,1265,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
3966,0,60,38,2,75,,0.0,0.0,1000,1235,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
3970,5,48,49,1,35,48.0,4000.0,0.0,1100,1438,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
3980,1,24,24,1,49,139.0,0.0,0.0,500,550,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
3983,2,18,46,2,74,140.0,0.0,0.0,200,380,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
3986,2,60,20,1,35,56.0,3500.0,0.0,1300,1637,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
3991,6,60,38,2,55,103.0,0.0,0.0,1100,1303,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
3992,0,36,42,1,60,,5000.0,0.0,1350,1850,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
4001,5,48,31,2,60,150.0,0.0,0.0,800,1707,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
4008,5,60,37,1,77,318.0,5000.0,0.0,1750,2953,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
4010,1,60,36,2,84,90.0,0.0,0.0,1100,1184,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
4013,1,60,31,2,39,42.0,0.0,0.0,1200,1265,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
4019,3,48,39,2,97,223.0,0.0,0.0,1250,1609,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
4022,11,60,30,2,45,105.0,5000.0,0.0,1500,2500,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
4023,24,60,41,2,75,,0.0,0.0,2200,2428,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
4031,7,36,38,2,45,85.0,3400.0,1500.0,450,550,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
4037,0,60,24,1,41,56.0,0.0,0.0,1308,1558,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
4041,1,60,34,1,56,112.0,4000.0,1500.0,1400,1508,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
4043,0,60,64,1,35,100.0,8000.0,0.0,1980,2038,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
4048,0,48,35,1,106,160.0,0.0,0.0,930,930,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
4049,0,48,24,1,35,,0.0,0.0,600,1452,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
4050,1,60,43,2,90,179.0,0.0,0.0,1600,1896,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
4059,0,60,40,2,90,90.0,8000.0,0.0,1000,1189,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
4061,5,54,27,1,47,118.0,0.0,0.0,1500,1600,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
4062,2,60,44,1,60,88.0,2000.0,0.0,1450,1452,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
4064,5,48,49,2,45,,0.0,0.0,1000,2193,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
4066,1,60,24,1,35,127.0,3500.0,2000.0,1700,1825,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
4067,0,60,25,2,69,235.0,0.0,0.0,1400,1650,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
4074,8,60,64,1,60,111.0,,,1895,2596,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
4075,2,60,29,2,35,71.0,6000.0,0.0,700,2700,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
4076,0,60,26,1,35,,0.0,0.0,950,1735,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
4091,13,36,44,2,84,85.0,0.0,0.0,1150,1325,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
4093,0,60,18,1,35,45.0,0.0,0.0,900,1001,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
4095,2,60,25,1,35,95.0,4500.0,3000.0,1080,1296,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
4106,2,48,50,1,35,80.0,4000.0,0.0,800,1330,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
4114,25,36,50,2,64,36.0,0.0,0.0,625,650,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
4116,7,60,35,2,45,120.0,0.0,0.0,1400,1715,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
4131,2,60,26,2,35,110.0,7000.0,0.0,535,1710,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
4137,5,24,26,2,35,104.0,0.0,0.0,1000,1314,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
4141,1,60,55,2,45,136.0,30000.0,0.0,1400,1424,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
4146,0,48,52,2,49,135.0,0.0,0.0,1000,1200,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
4153,3,48,28,1,60,136.0,3500.0,2500.0,1000,1200,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
4155,10,60,49,1,35,160.0,3000.0,0.0,1650,1659,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
4165,14,36,37,2,75,120.0,13000.0,3500.0,1250,1350,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
4168,5,36,59,1,35,,,0.0,700,1100,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
4171,33,60,53,1,46,106.0,0.0,0.0,850,1371,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
4181,6,60,47,2,45,,3000.0,0.0,1000,1000,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
4184,0,36,55,2,94,193.0,0.0,0.0,600,1100,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
4185,2,60,22,1,35,60.0,0.0,0.0,1175,1175,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
4186,1,48,29,1,43,80.0,0.0,0.0,1250,1500,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
4192,0,60,58,1,35,19.0,,0.0,700,1332,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
4193,0,48,32,1,35,182.0,0.0,0.0,800,907,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
4195,4,60,23,2,45,97.0,0.0,0.0,1250,1635,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
4199,1,36,47,2,105,,0.0,0.0,500,500,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
4201,2,60,45,2,60,90.0,0.0,0.0,1000,1457,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
4220,0,48,54,1,35,67.0,5000.0,0.0,760,860,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
4222,1,48,30,1,35,,0.0,0.0,1300,1500,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
4223,15,24,47,2,45,,5000.0,0.0,250,500,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
4228,2,60,35,1,45,85.0,0.0,0.0,1000,1542,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
4229,1,60,22,2,45,183.0,0.0,0.0,1600,1739,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
4230,7,60,25,1,35,75.0,3000.0,0.0,1350,1674,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
4234,1,36,37,2,97,71.0,0.0,0.0,1300,1700,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
4240,7,48,30,1,60,112.0,1500.0,0.0,900,1165,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
4248,0,60,33,1,77,166.0,0.0,0.0,850,984,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
4251,0,60,38,1,45,87.0,10000.0,4500.0,900,1000,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
4253,10,36,37,2,60,150.0,30000.0,3000.0,1000,1400,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
4255,0,60,32,2,35,75.0,4500.0,1000.0,900,1084,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
4256,0,60,37,1,90,,8000.0,4000.0,1550,1557,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
4257,2,60,32,1,60,182.0,3000.0,350.0,1300,1662,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
4260,0,36,24,1,35,100.0,0.0,0.0,1000,2000,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
4263,3,60,28,1,45,210.0,5000.0,2700.0,1100,1516,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
4266,8,60,30,1,85,103.0,0.0,0.0,1090,1090,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
4267,2,48,20,1,105,130.0,2500.0,0.0,1750,1998,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
4268,15,60,53,1,35,95.0,16500.0,0.0,1600,1955,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
4271,0,48,26,2,35,101.0,0.0,0.0,1500,1703,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
4277,1,60,41,2,45,93.0,3000.0,0.0,1900,2230,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
4280,1,24,34,2,60,250.0,3000.0,0.0,1100,1281,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
4281,3,60,30,1,45,,0.0,0.0,1150,1395,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
4284,0,48,21,1,35,70.0,0.0,0.0,1200,1600,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
4288,10,36,35,1,40,50.0,,,500,1050,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
4291,6,36,35,1,35,23.0,3000.0,0.0,250,350,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
4295,3,60,29,1,35,,0.0,0.0,1500,2500,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
4306,1,36,24,1,41,56.0,0.0,0.0,500,585,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
4308,3,60,20,1,35,94.0,0.0,0.0,1300,1365,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
4311,12,60,34,1,60,113.0,1500.0,0.0,1050,1087,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
4314,2,48,29,1,35,105.0,0.0,0.0,1600,2074,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
4315,2,60,26,2,35,55.0,0.0,0.0,1500,1543,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
4320,25,48,50,2,35,89.0,0.0,0.0,800,2300,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
4321,5,60,37,1,60,95.0,2000.0,0.0,1065,1165,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
4325,1,60,28,2,47,120.0,0.0,0.0,1400,1690,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
4333,0,36,41,1,35,,0.0,0.0,800,1250,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
4334,0,36,28,1,35,67.0,3500.0,0.0,1500,1539,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
4343,4,60,40,2,60,231.0,7000.0,3000.0,1100,1291,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
4358,1,36,46,2,35,150.0,0.0,0.0,3000,4250,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
4364,3,48,21,1,35,466.0,6000.0,0.0,2700,3100,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
4366,3,48,24,2,45,58.0,0.0,0.0,1000,1650,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
4381,0,36,21,1,35,48.0,0.0,0.0,400,650,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
4387,0,36,31,1,35,71.0,0.0,0.0,1000,1454,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
4402,12,36,36,2,74,140.0,0.0,0.0,1400,1725,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
4404,3,60,24,1,54,90.0,0.0,0.0,1442,1597,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
4407,2,60,41,2,57,124.0,0.0,0.0,1200,1496,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
4408,1,36,22,1,46,110.0,0.0,0.0,900,950,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
4414,5,60,30,2,45,107.0,8000.0,0.0,2500,3106,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
4423,1,60,37,2,66,60.0,0.0,0.0,1500,2800,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
4430,4,36,38,1,75,170.0,5000.0,1500.0,650,700,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
4434,8,36,51,1,35,92.0,2500.0,0.0,875,1150,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
4436,3,48,26,2,45,,0.0,0.0,1400,1704,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
4437,1,48,18,1,35,130.0,2500.0,600.0,1280,1285,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
4439,8,60,37,1,75,50.0,15000.0,0.0,1400,1645,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
4449,1,48,30,2,75,77.0,0.0,0.0,1200,1300,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
4452,0,24,37,1,60,90.0,3500.0,0.0,500,963,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
