,Seniority,Time,Age,Records,Expenses,Income,Assets,Debt,Amount,Price,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
904,7,36,49,1,35,108.0,12000.0,0.0,350,875,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
905,15,60,55,1,60,,6500.0,3650.0,1200,1710,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
906,1,60,25,1,60,150.0,10000.0,2000.0,1000,1260,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
909,15,36,38,2,90,200.0,6000.0,0.0,1550,1982,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
914,0,60,25,1,75,141.0,3500.0,0.0,1250,1350,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
916,21,48,52,1,60,117.0,3000.0,0.0,1650,2276,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
917,13,36,36,2,88,130.0,0.0,0.0,400,1608,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
918,5,60,28,2,75,240.0,3000.0,0.0,1300,1585,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
919,18,60,33,2,35,425.0,0.0,0.0,900,1320,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
920,10,60,46,2,75,800.0,25000.0,2050.0,2600,3190,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
921,3,60,22,1,35,80.0,0.0,0.0,1000,1500,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
922,1,60,22,1,45,95.0,0.0,0.0,1250,1571,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
924,8,60,29,1,45,135.0,0.0,0.0,1400,1680,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
925,4,36,29,1,35,47.0,0.0,0.0,400,450,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
926,10,12,37,1,90,250.0,3000.0,0.0,240,1488,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
927,3,12,30,1,35,150.0,0.0,0.0,920,1396,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
928,29,48,52,1,60,118.0,6500.0,0.0,750,1255,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
929,12,48,46,1,60,130.0,6000.0,0.0,1480,1883,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
930,15,36,51,1,45,125.0,4000.0,200.0,375,375,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
931,5,60,28,1,77,171.0,0.0,0.0,2500,3070,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
933,10,60,39,1,45,100.0,0.0,0.0,1450,1692,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
935,12,48,40,1,75,293.0,4000.0,0.0,1298,1298,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
936,13,24,59,1,35,87.0,1200.0,0.0,425,750,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
938,2,60,45,1,75,75.0,2500.0,0.0,1100,1242,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
940,4,60,26,1,45,140.0,3500.0,1500.0,600,1137,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
943,2,6,31,1,35,70.0,0.0,0.0,850,1403,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
945,4,24,40,1,60,66.0,0.0,0.0,1300,1300,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
947,7,36,33,1,78,178.0,0.0,0.0,700,1033,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
948,0,60,29,1,35,140.0,0.0,0.0,763,913,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
952,11,60,38,1,60,350.0,7500.0,0.0,1500,1800,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
953,1,48,45,1,59,140.0,0.0,0.0,1800,1980,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
954,2,36,51,1,75,125.0,4500.0,0.0,600,989,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
955,22,48,42,2,102,121.0,0.0,0.0,1000,1250,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
956,0,60,22,1,35,155.0,6500.0,0.0,1100,1646,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
957,2,48,26,1,35,133.0,3000.0,0.0,1000,1114,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
961,3,12,32,1,75,25.0,3600.0,1800.0,100,550,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
963,20,12,65,2,45,430.0,70000.0,0.0,1000,1321,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
965,8,60,29,1,35,79.0,4000.0,0.0,850,950,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
967,0,60,22,1,45,176.0,0.0,0.0,1150,1277,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
970,2,48,34,1,75,300.0,0.0,0.0,1700,2185,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
972,13,60,54,1,57,120.0,0.0,0.0,1000,1257,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
973,1,12,22,1,35,60.0,0.0,0.0,100,600,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
975,19,12,42,1,90,464.0,5000.0,0.0,1100,2413,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
977,19,60,49,1,35,90.0,0.0,0.0,1600,1636,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
979,1,24,22,1,35,415.0,0.0,0.0,700,1757,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
980,11,60,27,1,45,318.0,8000.0,3300.0,1350,1600,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
981,6,18,33,1,35,163.0,6000.0,0.0,1200,2022,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
983,2,60,34,1,45,156.0,5000.0,198.0,1550,1550,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
985,8,60,40,1,75,110.0,3000.0,0.0,950,1286,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
986,3,60,31,1,45,140.0,5500.0,1200.0,900,1400,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
987,2,36,31,1,60,92.0,2500.0,850.0,600,1638,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
989,6,24,42,1,60,145.0,3000.0,0.0,500,1850,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
991,4,36,42,2,75,400.0,12000.0,0.0,1500,1900,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
992,0,48,24,1,45,95.0,5000.0,0.0,1000,1601,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
993,5,6,31,1,60,150.0,5000.0,0.0,300,1200,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
995,14,60,59,1,60,177.0,10000.0,0.0,1450,1456,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
998,13,60,42,1,60,107.0,4000.0,0.0,1000,1359,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1005,15,60,51,2,60,100.0,0.0,0.0,300,1742,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
1008,3,24,29,1,45,254.0,6000.0,800.0,500,1900,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1013,0,48,22,1,35,152.0,4000.0,0.0,1210,1325,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
1015,18,36,54,1,75,119.0,0.0,0.0,300,1268,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
1023,19,60,37,2,88,125.0,0.0,0.0,750,970,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1028,5,24,26,1,35,100.0,0.0,0.0,800,2450,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
1030,2,60,36,1,58,129.0,0.0,0.0,1125,1575,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1031,3,24,29,1,60,225.0,9000.0,0.0,600,980,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1033,2,24,28,1,75,150.0,0.0,0.0,512,1255,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1036,15,60,34,1,45,195.0,17000.0,0.0,1200,1200,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
1037,2,36,38,1,45,114.0,3600.0,0.0,650,1100,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1040,0,36,29,1,46,113.0,0.0,0.0,1100,1110,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1046,10,36,32,1,35,139.0,0.0,0.0,1100,2471,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
1048,1,36,24,1,59,135.0,0.0,0.0,650,1136,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1049,23,60,51,2,45,110.0,2500.0,0.0,800,1343,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1050,3,48,29,1,45,145.0,3500.0,0.0,700,1104,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1054,2,12,34,1,69,240.0,0.0,0.0,500,700,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1058,2,60,28,1,60,131.0,6000.0,0.0,1250,1346,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
1059,6,12,25,1,35,69.0,,,500,1275,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1060,9,60,39,1,57,123.0,0.0,0.0,1000,1194,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1062,23,60,49,1,60,133.0,2000.0,0.0,1000,1755,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1063,3,24,46,1,75,500.0,14000.0,0.0,500,1095,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1065,15,48,33,1,75,150.0,3000.0,0.0,1000,1670,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1066,0,60,30,1,75,100.0,5000.0,0.0,1350,1896,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
1067,1,18,26,1,46,110.0,0.0,0.0,500,600,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1069,16,60,36,2,47,120.0,5500.0,1700.0,1650,1852,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1072,25,60,62,1,60,428.0,22000.0,0.0,1900,1994,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1076,4,48,32,1,45,208.0,6500.0,5000.0,1000,1323,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1077,16,60,31,1,75,123.0,4000.0,0.0,700,1698,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1079,10,48,37,1,75,350.0,7000.0,0.0,1000,1628,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1081,5,24,31,1,84,90.0,0.0,0.0,400,2230,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1082,16,60,36,1,100,250.0,0.0,0.0,1250,1816,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1083,17,60,34,1,75,173.0,4000.0,1600.0,933,964,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1085,20,60,36,1,75,210.0,0.0,0.0,1330,1330,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
1086,7,60,47,1,53,80.0,0.0,0.0,1350,1612,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1087,3,6,24,1,35,173.0,4800.0,0.0,475,1323,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
1089,10,36,32,1,75,112.0,5000.0,3600.0,400,830,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1092,3,48,26,1,45,165.0,4000.0,600.0,950,1490,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1093,13,36,60,1,60,116.0,4000.0,0.0,1000,1100,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1095,2,36,34,1,35,130.0,4000.0,0.0,500,550,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
1098,1,60,28,1,45,148.0,4500.0,0.0,1300,1695,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
1100,12,36,35,2,82,74.0,8000.0,0.0,475,550,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1101,1,60,21,1,49,138.0,0.0,0.0,950,984,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1105,0,12,59,1,45,42.0,4000.0,0.0,400,790,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1107,4,60,36,2,75,236.0,3750.0,2000.0,1500,1615,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1109,28,36,51,1,60,152.0,10000.0,0.0,500,635,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1111,3,60,33,1,35,167.0,10000.0,0.0,2000,2250,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
1118,6,60,28,1,60,187.0,5000.0,0.0,1500,2180,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1120,12,60,38,1,75,120.0,5000.0,0.0,1100,1172,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1121,0,60,30,1,45,80.0,2000.0,200.0,1000,1331,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1125,0,48,21,1,35,70.0,0.0,0.0,1250,1365,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
1127,5,60,65,1,45,222.0,12000.0,0.0,600,1264,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
1131,4,36,27,1,45,72.0,0.0,0.0,350,1426,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
1134,2,60,25,1,45,130.0,8500.0,0.0,1100,1380,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
1136,2,60,24,1,60,243.0,2500.0,1980.0,1250,1451,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1137,2,60,26,2,70,98.0,0.0,0.0,1100,1240,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1144,17,60,35,1,60,125.0,4000.0,0.0,1080,1428,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1145,4,60,27,1,60,225.0,14500.0,1200.0,700,2273,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1147,11,18,37,1,45,115.0,20000.0,0.0,600,1200,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1148,1,48,64,1,74,137.0,3500.0,0.0,600,927,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1150,2,48,37,1,75,135.0,18000.0,0.0,1000,1062,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1151,5,48,43,1,45,145.0,5000.0,0.0,680,1350,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1153,11,12,51,1,45,80.0,6000.0,0.0,1000,1931,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1154,9,36,24,1,45,140.0,9000.0,0.0,1000,1100,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1155,1,60,22,1,35,90.0,0.0,0.0,1250,1590,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
1160,5,36,26,2,45,150.0,7000.0,0.0,1500,2588,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1166,14,60,30,2,67,217.0,0.0,0.0,1800,1807,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1168,3,60,29,1,60,90.0,2000.0,0.0,1650,1800,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1169,4,36,28,1,45,100.0,0.0,0.0,1000,2343,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
1172,4,6,28,1,66,60.0,0.0,0.0,200,1566,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1177,30,36,53,1,75,165.0,5000.0,0.0,900,900,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1182,8,60,34,1,75,145.0,3000.0,1800.0,1500,1703,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1184,4,60,30,1,45,150.0,4000.0,2800.0,1400,1763,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
1185,5,36,46,1,82,223.0,0.0,0.0,450,650,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1190,22,48,46,1,86,110.0,0.0,0.0,1150,1528,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1194,0,36,50,1,60,162.0,20000.0,0.0,1000,1615,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
1197,4,60,27,1,43,76.0,0.0,0.0,650,1070,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1198,12,18,35,1,60,400.0,6000.0,0.0,200,2225,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1199,0,48,21,1,35,106.0,5000.0,0.0,500,1131,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1202,1,36,34,1,43,80.0,0.0,0.0,700,700,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1203,14,60,36,1,60,120.0,4000.0,1500.0,1500,1540,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1205,13,60,36,1,79,191.0,4000.0,700.0,1000,1209,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1206,1,60,24,1,52,67.0,0.0,0.0,800,1137,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1208,5,12,35,2,96,210.0,0.0,0.0,300,700,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1209,4,60,42,1,35,110.0,2500.0,0.0,1090,1565,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
1211,19,60,49,1,135,150.0,3500.0,0.0,1100,1477,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1214,7,60,36,1,60,122.0,3000.0,0.0,750,850,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1215,26,60,55,1,60,110.0,10000.0,0.0,1500,1527,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1217,11,48,29,1,75,76.0,15000.0,0.0,300,1336,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1218,4,36,48,1,94,340.0,1000.0,0.0,525,525,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1223,9,60,33,1,45,221.0,3000.0,0.0,1600,2344,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
1224,18,60,32,1,35,133.0,3500.0,150.0,1600,2200,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
1226,6,24,45,1,90,150.0,5000.0,0.0,250,450,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1229,1,48,29,1,45,478.0,9000.0,0.0,2100,2450,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
1230,8,24,41,1,60,90.0,4000.0,0.0,500,1600,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
1234,2,48,40,1,60,160.0,3000.0,800.0,1300,1521,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1238,4,36,23,1,75,168.0,4000.0,0.0,1100,1385,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1239,20,60,49,1,90,215.0,4500.0,0.0,1000,1228,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1240,14,60,28,1,75,94.0,5500.0,9500.0,1660,2419,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1241,0,36,26,1,35,63.0,0.0,0.0,600,994,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
1243,15,48,33,1,75,220.0,7000.0,0.0,1300,2400,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1244,3,60,30,1,45,126.0,3500.0,2400.0,1000,1120,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1245,20,36,44,1,60,120.0,3000.0,0.0,350,400,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1247,17,24,55,1,75,191.0,14000.0,0.0,1000,2420,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1248,20,60,41,1,50,148.0,4000.0,0.0,835,1356,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1250,2,24,26,1,35,88.0,0.0,0.0,325,450,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
1251,11,60,27,1,60,150.0,2500.0,0.0,1100,1129,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
1254,2,60,37,1,60,145.0,3500.0,1100.0,1250,1763,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1256,13,60,52,1,60,,20000.0,0.0,1370,1714,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1259,38,48,56,1,35,112.0,3000.0,0.0,850,960,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
1262,20,60,51,1,60,250.0,2500.0,0.0,1250,1825,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1266,7,60,36,1,90,120.0,6000.0,1500.0,900,1175,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1267,4,12,32,1,45,231.0,13000.0,290.0,400,1198,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1269,2,48,23,1,35,160.0,3500.0,1200.0,1200,1426,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1273,2,60,41,1,35,100.0,5000.0,0.0,1200,1450,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
1274,8,48,28,1,35,115.0,500.0,0.0,360,363,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
1275,1,36,37,1,90,,0.0,0.0,850,998,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1276,3,36,34,1,41,63.0,30000.0,0.0,625,921,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1278,10,48,38,1,78,333.0,0.0,0.0,700,1386,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1279,4,48,49,2,35,183.0,8000.0,0.0,1200,1531,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
1280,2,24,21,1,35,,0.0,0.0,250,355,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
1282,20,60,39,1,90,159.0,2000.0,0.0,750,790,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1284,0,60,29,1,61,160.0,0.0,0.0,1000,1055,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1285,21,36,42,1,74,135.0,450.0,0.0,240,1275,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1287,2,36,27,1,35,135.0,8000.0,0.0,750,1296,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
1290,19,18,39,1,45,100.0,0.0,0.0,450,997,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1294,3,36,21,1,35,49.0,0.0,0.0,750,850,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1297,10,36,47,1,86,114.0,3500.0,0.0,400,872,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1298,17,24,49,1,80,53.0,0.0,0.0,600,1104,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1303,0,48,36,1,74,141.0,0.0,0.0,1150,1485,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1304,5,60,36,1,75,141.0,4000.0,0.0,1300,1435,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1306,12,36,41,1,60,,10000.0,0.0,1000,2100,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1307,4,24,30,2,45,165.0,3000.0,0.0,250,450,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1308,6,60,43,1,75,70.0,4000.0,0.0,1000,1548,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
1310,9,48,41,1,35,60.0,8000.0,1000.0,1200,1538,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
1311,9,36,31,2,84,241.0,10000.0,0.0,3800,5852,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1314,2,12,25,2,35,74.0,18000.0,0.0,600,1638,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
1316,16,36,57,1,60,154.0,4000.0,130.0,700,1090,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1318,11,60,37,1,90,289.0,7000.0,250.0,1200,1599,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1320,4,60,24,1,75,147.0,0.0,0.0,1300,1700,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1325,13,60,27,1,60,100.0,0.0,0.0,950,1152,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
1326,5,24,37,1,90,143.0,7000.0,0.0,700,900,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1328,6,60,23,1,62,171.0,0.0,0.0,1000,1209,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1329,20,36,47,1,75,203.0,4000.0,0.0,1050,1258,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1331,15,12,55,1,45,130.0,7000.0,0.0,200,1240,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1332,0,48,28,1,35,90.0,3500.0,0.0,1000,1210,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
1333,5,60,24,1,35,92.0,0.0,0.0,1030,1068,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
1335,4,48,36,1,75,210.0,4000.0,0.0,1800,2628,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1336,4,24,26,1,45,115.0,4000.0,0.0,500,1400,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1337,5,18,22,1,35,80.0,0.0,0.0,600,1132,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
1339,4,24,44,1,75,86.0,5000.0,0.0,900,1100,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1341,1,42,33,2,90,138.0,3500.0,606.0,1400,1700,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
1342,7,60,42,1,45,88.0,4000.0,0.0,850,1033,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1343,11,12,29,1,60,54.0,0.0,0.0,600,1683,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
1346,3,48,32,1,75,65.0,10500.0,1500.0,1500,2155,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1347,24,60,54,1,45,109.0,17000.0,0.0,2000,3400,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1348,6,36,24,1,35,57.0,0.0,0.0,380,490,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
1350,3,48,27,1,45,227.0,0.0,0.0,1150,1575,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
1352,1,24,22,1,35,80.0,0.0,0.0,150,400,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1354,1,48,39,1,86,105.0,0.0,0.0,1300,1600,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1357,7,48,31,2,35,72.0,5500.0,0.0,1000,1051,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
1358,3,36,31,2,60,80.0,0.0,0.0,1450,1700,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
1359,25,48,47,1,60,157.0,15000.0,0.0,1990,2460,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1360,12,36,46,2,60,117.0,3000.0,0.0,825,1325,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1363,15,12,49,1,75,,17000.0,0.0,700,1420,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
